"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
543,105,"IND","India",13,"Haryana",144,"Hisar",543,"Hansi","Taluk","Taluk",NA,NA
544,105,"IND","India",13,"Haryana",144,"Hisar",544,"Hisar","Taluk","Taluk",NA,NA
545,105,"IND","India",13,"Haryana",145,"Jhajjar",545,"Bahadurgarh","Taluk","Taluk",NA,NA
546,105,"IND","India",13,"Haryana",145,"Jhajjar",546,"Jhajjar","Taluk","Taluk",NA,NA
547,105,"IND","India",13,"Haryana",145,"Jhajjar",547,"Kosli","Taluk","Taluk",NA,NA
548,105,"IND","India",13,"Haryana",146,"Jind",548,"Jind","Taluk","Taluk",NA,NA
549,105,"IND","India",13,"Haryana",146,"Jind",549,"Narwana","Taluk","Taluk",NA,NA
550,105,"IND","India",13,"Haryana",146,"Jind",550,"Safidon","Taluk","Taluk",NA,NA
551,105,"IND","India",13,"Haryana",147,"Kaithal",551,"Gulha","Taluk","Taluk",NA,NA
552,105,"IND","India",13,"Haryana",147,"Kaithal",552,"Kaithal","Taluk","Taluk",NA,NA
553,105,"IND","India",13,"Haryana",148,"Karnal",553,"Asandh","Taluk","Taluk",NA,NA
554,105,"IND","India",13,"Haryana",148,"Karnal",554,"Karnal","Taluk","Taluk",NA,NA
555,105,"IND","India",13,"Haryana",149,"Kurukshetra",555,"Pehowa","Taluk","Taluk",NA,NA
556,105,"IND","India",13,"Haryana",149,"Kurukshetra",556,"Thanesar","Taluk","Taluk",NA,NA
557,105,"IND","India",13,"Haryana",150,"Mahendragarh",557,"Mahendragarh","Taluk","Taluk",NA,NA
558,105,"IND","India",13,"Haryana",150,"Mahendragarh",558,"Narnaul","Taluk","Taluk",NA,NA
559,105,"IND","India",13,"Haryana",151,"Panchkula",559,"Kalka","Taluk","Taluk",NA,NA
560,105,"IND","India",13,"Haryana",152,"Panipat",560,"Panipat","Taluk","Taluk",NA,NA
561,105,"IND","India",13,"Haryana",153,"Rewari",561,"Bawal","Taluk","Taluk",NA,NA
562,105,"IND","India",13,"Haryana",153,"Rewari",562,"Rewari","Taluk","Taluk",NA,NA
563,105,"IND","India",13,"Haryana",154,"Rohtak",563,"Maham","Taluk","Taluk",NA,NA
564,105,"IND","India",13,"Haryana",154,"Rohtak",564,"Rohtak","Taluk","Taluk",NA,NA
565,105,"IND","India",13,"Haryana",155,"Sirsa",565,"Dabwali","Taluk","Taluk",NA,NA
566,105,"IND","India",13,"Haryana",155,"Sirsa",566,"Sirsa","Taluk","Taluk",NA,NA
567,105,"IND","India",13,"Haryana",156,"Sonepat",567,"Ganaur","Taluk","Taluk",NA,NA
568,105,"IND","India",13,"Haryana",156,"Sonepat",568,"Gohana","Taluk","Taluk",NA,NA
569,105,"IND","India",13,"Haryana",156,"Sonepat",569,"Sonipat","Taluk","Taluk",NA,NA
570,105,"IND","India",13,"Haryana",157,"Yamuna Nagar",570,"Jagadhri","Taluk","Taluk",NA,NA
571,105,"IND","India",14,"Himachal Pradesh",158,"Bilaspur",571,"Bilaspur","Taluk","Taluk",NA,NA
572,105,"IND","India",14,"Himachal Pradesh",158,"Bilaspur",572,"Ghumarwin","Taluk","Taluk",NA,NA
573,105,"IND","India",14,"Himachal Pradesh",159,"Chamba",573,"Brahmaur","Taluk","Taluk",NA,NA
574,105,"IND","India",14,"Himachal Pradesh",159,"Chamba",574,"Chamba","Taluk","Taluk",NA,NA
575,105,"IND","India",14,"Himachal Pradesh",159,"Chamba",575,"Chaurah","Taluk","Taluk",NA,NA
576,105,"IND","India",14,"Himachal Pradesh",159,"Chamba",576,"Dalhousie","Taluk","Taluk",NA,"Bhattiyat"
577,105,"IND","India",14,"Himachal Pradesh",159,"Chamba",577,"Pangi","Taluk","Taluk",NA,NA
578,105,"IND","India",14,"Himachal Pradesh",159,"Chamba",578,"Saluni","Taluk","Taluk",NA,NA
579,105,"IND","India",14,"Himachal Pradesh",160,"Hamirpur",579,"Barsar","Taluk","Taluk",NA,NA
580,105,"IND","India",14,"Himachal Pradesh",160,"Hamirpur",580,"Bhoranj","Taluk","Taluk",NA,NA
581,105,"IND","India",14,"Himachal Pradesh",160,"Hamirpur",581,"Hamirpur","Taluk","Taluk",NA,NA
582,105,"IND","India",14,"Himachal Pradesh",160,"Hamirpur",582,"Nadaun","Taluk","Taluk",NA,NA
583,105,"IND","India",14,"Himachal Pradesh",161,"Kangra",583,"Baijnath","Taluk","Taluk",NA,NA
584,105,"IND","India",14,"Himachal Pradesh",161,"Kangra",584,"Baroh","Taluk","Taluk",NA,NA
585,105,"IND","India",14,"Himachal Pradesh",161,"Kangra",585,"Dera Gopipur","Taluk","Taluk",NA,NA
586,105,"IND","India",14,"Himachal Pradesh",161,"Kangra",586,"Dharmshala","Taluk","Taluk",NA,NA
587,105,"IND","India",14,"Himachal Pradesh",161,"Kangra",587,"Indora","Taluk","Taluk",NA,NA
588,105,"IND","India",14,"Himachal Pradesh",161,"Kangra",588,"Jaisinghpur","Taluk","Taluk",NA,NA
589,105,"IND","India",14,"Himachal Pradesh",161,"Kangra",589,"Jawali","Taluk","Taluk",NA,NA
590,105,"IND","India",14,"Himachal Pradesh",161,"Kangra",590,"Kangra","Taluk","Taluk",NA,NA
591,105,"IND","India",14,"Himachal Pradesh",161,"Kangra",591,"n.a. ( 42)","Taluk","Taluk",NA,NA
592,105,"IND","India",14,"Himachal Pradesh",161,"Kangra",592,"Nurpur","Taluk","Taluk",NA,NA
593,105,"IND","India",14,"Himachal Pradesh",161,"Kangra",593,"Palampur","Taluk","Taluk",NA,NA
594,105,"IND","India",14,"Himachal Pradesh",162,"Kinnaur",594,"Kalpa","Taluk","Taluk",NA,NA
595,105,"IND","India",14,"Himachal Pradesh",162,"Kinnaur",595,"Morang","Taluk","Taluk",NA,NA
596,105,"IND","India",14,"Himachal Pradesh",162,"Kinnaur",596,"n.a. ( 35)","Taluk","Taluk",NA,NA
597,105,"IND","India",14,"Himachal Pradesh",162,"Kinnaur",597,"Nichar","Taluk","Taluk",NA,NA
598,105,"IND","India",14,"Himachal Pradesh",162,"Kinnaur",598,"Puh","Taluk","Taluk",NA,NA
599,105,"IND","India",14,"Himachal Pradesh",162,"Kinnaur",599,"Sangla","Taluk","Taluk",NA,NA
600,105,"IND","India",14,"Himachal Pradesh",163,"Kullu",600,"Ani","Taluk","Taluk",NA,NA
601,105,"IND","India",14,"Himachal Pradesh",163,"Kullu",601,"Banjar","Taluk","Taluk",NA,NA
602,105,"IND","India",14,"Himachal Pradesh",163,"Kullu",602,"Kullu","Taluk","Taluk",NA,NA
603,105,"IND","India",14,"Himachal Pradesh",163,"Kullu",603,"Nermand","Taluk","Taluk",NA,NA
604,105,"IND","India",14,"Himachal Pradesh",164,"Lahul and Spiti",604,"Kyelang","Taluk","Taluk",NA,"Lahul"
605,105,"IND","India",14,"Himachal Pradesh",164,"Lahul and Spiti",605,"Spiti","Taluk","Taluk",NA,NA
606,105,"IND","India",14,"Himachal Pradesh",165,"Mandi",606,"Chachyot","Taluk","Taluk",NA,NA
607,105,"IND","India",14,"Himachal Pradesh",165,"Mandi",607,"Jogindarnagar","Taluk","Taluk",NA,NA
608,105,"IND","India",14,"Himachal Pradesh",165,"Mandi",608,"Karsog","Taluk","Taluk",NA,NA
609,105,"IND","India",14,"Himachal Pradesh",165,"Mandi",609,"Mandi","Taluk","Taluk",NA,NA
610,105,"IND","India",14,"Himachal Pradesh",165,"Mandi",610,"Sarkaghat","Taluk","Taluk",NA,NA
611,105,"IND","India",14,"Himachal Pradesh",165,"Mandi",611,"Sundarnagar","Taluk","Taluk",NA,"Sundar nagar"
612,105,"IND","India",14,"Himachal Pradesh",165,"Mandi",612,"Thunag","Taluk","Taluk",NA,NA
613,105,"IND","India",14,"Himachal Pradesh",166,"Shimla",613,"Chaupal","Taluk","Taluk",NA,NA
614,105,"IND","India",14,"Himachal Pradesh",166,"Shimla",614,"Jubbal","Taluk","Taluk",NA,NA
615,105,"IND","India",14,"Himachal Pradesh",166,"Shimla",615,"Kotkhai","Taluk","Taluk",NA,NA
616,105,"IND","India",14,"Himachal Pradesh",166,"Shimla",616,"Kumharsain","Taluk","Taluk",NA,NA
617,105,"IND","India",14,"Himachal Pradesh",166,"Shimla",617,"n.a. ( 75)","Taluk","Taluk",NA,NA
618,105,"IND","India",14,"Himachal Pradesh",166,"Shimla",618,"n.a. ( 89)","Taluk","Taluk",NA,NA
619,105,"IND","India",14,"Himachal Pradesh",166,"Shimla",619,"Rampur","Taluk","Taluk",NA,NA
620,105,"IND","India",14,"Himachal Pradesh",166,"Shimla",620,"Rohru","Taluk","Taluk",NA,NA
621,105,"IND","India",14,"Himachal Pradesh",166,"Shimla",621,"Shimla","Taluk","Taluk",NA,"Shimla urban"
622,105,"IND","India",14,"Himachal Pradesh",166,"Shimla",622,"Suni","Taluk","Taluk",NA,NA
623,105,"IND","India",14,"Himachal Pradesh",166,"Shimla",623,"Theog","Taluk","Taluk",NA,NA
624,105,"IND","India",14,"Himachal Pradesh",167,"Sirmaur",624,"Nahan","Taluk","Taluk",NA,NA
625,105,"IND","India",14,"Himachal Pradesh",167,"Sirmaur",625,"Pachhad","Taluk","Taluk",NA,NA
626,105,"IND","India",14,"Himachal Pradesh",167,"Sirmaur",626,"Paonta","Taluk","Taluk",NA,NA
627,105,"IND","India",14,"Himachal Pradesh",167,"Sirmaur",627,"Rajgarh","Taluk","Taluk",NA,NA
628,105,"IND","India",14,"Himachal Pradesh",167,"Sirmaur",628,"Renuka","Taluk","Taluk",NA,NA
629,105,"IND","India",14,"Himachal Pradesh",167,"Sirmaur",629,"Shilla","Taluk","Taluk",NA,NA
630,105,"IND","India",14,"Himachal Pradesh",168,"Solan",630,"Arki","Taluk","Taluk",NA,NA
631,105,"IND","India",14,"Himachal Pradesh",168,"Solan",631,"Kandaghat","Taluk","Taluk",NA,NA
632,105,"IND","India",14,"Himachal Pradesh",168,"Solan",632,"Kasauli","Taluk","Taluk",NA,NA
633,105,"IND","India",14,"Himachal Pradesh",168,"Solan",633,"Nalagarh","Taluk","Taluk",NA,NA
634,105,"IND","India",14,"Himachal Pradesh",168,"Solan",634,"Solan","Taluk","Taluk",NA,NA
635,105,"IND","India",14,"Himachal Pradesh",169,"Una",635,"Amb","Taluk","Taluk",NA,NA
636,105,"IND","India",14,"Himachal Pradesh",169,"Una",636,"Una","Taluk","Taluk",NA,NA
637,105,"IND","India",15,"Jammu and Kashmir",170,"Anantnag (Kashmir South)",637,"n.a. ( 6)","Taluk","Taluk",NA,NA
638,105,"IND","India",15,"Jammu and Kashmir",171,"Bagdam",638,"n.a. ( 8)","Taluk","Taluk",NA,NA
639,105,"IND","India",15,"Jammu and Kashmir",172,"Baramula (Kashmir North)",639,"n.a. ( 4)","Taluk","Taluk",NA,NA
640,105,"IND","India",15,"Jammu and Kashmir",173,"Doda",640,"n.a. ( 7)","Taluk","Taluk",NA,NA
641,105,"IND","India",15,"Jammu and Kashmir",174,"Jammu",641,"n.a. ( 16)","Taluk","Taluk",NA,NA
642,105,"IND","India",15,"Jammu and Kashmir",175,"Kargil",642,"n.a. ( 3)","Taluk","Taluk",NA,NA
643,105,"IND","India",15,"Jammu and Kashmir",176,"Kathua",643,"n.a. ( 20)","Taluk","Taluk",NA,NA
644,105,"IND","India",15,"Jammu and Kashmir",177,"Kupwara (Muzaffarabad)",644,"n.a. ( 2)","Taluk","Taluk",NA,NA
645,105,"IND","India",15,"Jammu and Kashmir",178,"Ladakh (Leh)",645,"n.a. ( 1)","Taluk","Taluk",NA,NA
646,105,"IND","India",15,"Jammu and Kashmir",179,"Pulwama",646,"n.a. ( 10)","Taluk","Taluk",NA,NA
647,105,"IND","India",15,"Jammu and Kashmir",180,"Punch",647,"n.a. ( 9)","Taluk","Taluk",NA,NA
648,105,"IND","India",15,"Jammu and Kashmir",181,"Rajauri",648,"n.a. ( 11)","Taluk","Taluk",NA,NA
649,105,"IND","India",15,"Jammu and Kashmir",182,"Srinagar",649,"n.a. ( 5)","Taluk","Taluk",NA,NA
650,105,"IND","India",15,"Jammu and Kashmir",183,"Udhampur",650,"n.a. ( 12)","Taluk","Taluk",NA,NA
651,105,"IND","India",15,"Jammu and Kashmir",183,"Udhampur",651,"n.a. ( 15)","Taluk","Taluk",NA,NA
652,105,"IND","India",16,"Jharkhand",184,"Bokaro",652,"Bermo","Taluk","Taluk",NA,NA
653,105,"IND","India",16,"Jharkhand",184,"Bokaro",653,"n.a. ( 902)","Taluk","Taluk",NA,NA
654,105,"IND","India",16,"Jharkhand",185,"Chatra",654,"Chatra","Taluk","Taluk",NA,NA
655,105,"IND","India",16,"Jharkhand",186,"Deoghar",655,"Devghar","Taluk","Taluk",NA,NA
656,105,"IND","India",16,"Jharkhand",187,"Dhanbad",656,"Baghmara","Taluk","Taluk",NA,NA
657,105,"IND","India",16,"Jharkhand",187,"Dhanbad",657,"Dhanbad","Taluk","Taluk",NA,NA
658,105,"IND","India",16,"Jharkhand",188,"Dumka",658,"Dumka","Taluk","Taluk",NA,NA
659,105,"IND","India",16,"Jharkhand",189,"Garhwa",659,"Garhwa","Taluk","Taluk",NA,NA
660,105,"IND","India",16,"Jharkhand",190,"Giridih",660,"Giridih","Taluk","Taluk",NA,NA
661,105,"IND","India",16,"Jharkhand",191,"Godda",661,"Godda","Taluk","Taluk",NA,NA
662,105,"IND","India",16,"Jharkhand",192,"Gumla",662,"Gumla","Taluk","Taluk",NA,NA
663,105,"IND","India",16,"Jharkhand",193,"Hazaribag",663,"Hazaribag","Taluk","Taluk",NA,NA
664,105,"IND","India",16,"Jharkhand",194,"Jamtara",664,"Jamtara","Taluk","Taluk",NA,NA
665,105,"IND","India",16,"Jharkhand",195,"Koderma",665,"Kodarma","Taluk","Taluk",NA,NA
666,105,"IND","India",16,"Jharkhand",196,"Latehar",666,"Latehar","Taluk","Taluk",NA,NA
667,105,"IND","India",16,"Jharkhand",197,"Lohardaga",667,"Lohardaga","Taluk","Taluk",NA,NA
668,105,"IND","India",16,"Jharkhand",198,"Pakur",668,"Pakaur","Taluk","Taluk",NA,NA
669,105,"IND","India",16,"Jharkhand",199,"Palamu",669,"Daltenganj","Taluk","Taluk",NA,NA
670,105,"IND","India",16,"Jharkhand",200,"Pashchim Singhbhum",670,"Chaibasa","Taluk","Taluk",NA,NA
671,105,"IND","India",16,"Jharkhand",200,"Pashchim Singhbhum",671,"Chakradharpur","Taluk","Taluk",NA,NA
672,105,"IND","India",16,"Jharkhand",201,"Purba Singhbhum",672,"Jamshedpur","Taluk","Taluk",NA,"Dhalbhum"
673,105,"IND","India",16,"Jharkhand",202,"Ranchi",673,"Khunti","Taluk","Taluk",NA,NA
674,105,"IND","India",16,"Jharkhand",202,"Ranchi",674,"Ranchi","Taluk","Taluk",NA,NA
675,105,"IND","India",16,"Jharkhand",203,"Sahibganj",675,"Sahibganj","Taluk","Taluk",NA,"Rajmahal"
676,105,"IND","India",16,"Jharkhand",204,"Saraikela Kharsawan",676,"Saraikela","Taluk","Taluk",NA,"Saraikela kharsawan"
677,105,"IND","India",16,"Jharkhand",205,"Simdega",677,"Simdega","Taluk","Taluk",NA,NA
678,105,"IND","India",17,"Karnataka",206,"Bagalkot",678,"Badami","Taluk","Taluk",NA,NA
679,105,"IND","India",17,"Karnataka",206,"Bagalkot",679,"Bagalkot","Taluk","Taluk",NA,NA
680,105,"IND","India",17,"Karnataka",206,"Bagalkot",680,"Bilgi","Taluk","Taluk",NA,NA
681,105,"IND","India",17,"Karnataka",206,"Bagalkot",681,"Hungund","Taluk","Taluk",NA,NA
682,105,"IND","India",17,"Karnataka",206,"Bagalkot",682,"Jamkhandi","Taluk","Taluk",NA,NA
683,105,"IND","India",17,"Karnataka",206,"Bagalkot",683,"Mudhol","Taluk","Taluk",NA,NA
684,105,"IND","India",17,"Karnataka",207,"Bangalore Rural",684,"Channapatna","Taluk","Taluk",NA,NA
685,105,"IND","India",17,"Karnataka",207,"Bangalore Rural",685,"Devanhalli","Taluk","Taluk",NA,NA
686,105,"IND","India",17,"Karnataka",207,"Bangalore Rural",686,"Dod Ballapur","Taluk","Taluk",NA,NA
687,105,"IND","India",17,"Karnataka",207,"Bangalore Rural",687,"Hoskote","Taluk","Taluk",NA,NA
688,105,"IND","India",17,"Karnataka",207,"Bangalore Rural",688,"Kanakapura","Taluk","Taluk",NA,NA
689,105,"IND","India",17,"Karnataka",207,"Bangalore Rural",689,"Magadi","Taluk","Taluk",NA,NA
690,105,"IND","India",17,"Karnataka",207,"Bangalore Rural",690,"Nelamangala","Taluk","Taluk",NA,NA
691,105,"IND","India",17,"Karnataka",207,"Bangalore Rural",691,"Ramanagaram","Taluk","Taluk",NA,NA
692,105,"IND","India",17,"Karnataka",208,"Bangalore Urban",692,"Anekal","Taluk","Taluk",NA,NA
693,105,"IND","India",17,"Karnataka",208,"Bangalore Urban",693,"Bangalore","Taluk","Taluk",NA,"Bangalore north"
694,105,"IND","India",17,"Karnataka",208,"Bangalore Urban",694,"n.a. ( 2050)","Taluk","Taluk",NA,NA
695,105,"IND","India",17,"Karnataka",209,"Belgaum",695,"Athni","Taluk","Taluk",NA,NA
696,105,"IND","India",17,"Karnataka",209,"Belgaum",696,"Bail Hongal","Taluk","Taluk",NA,"Sampgaon"
697,105,"IND","India",17,"Karnataka",209,"Belgaum",697,"Belgaum","Taluk","Taluk",NA,NA
698,105,"IND","India",17,"Karnataka",209,"Belgaum",698,"Chikodi","Taluk","Taluk",NA,NA
699,105,"IND","India",17,"Karnataka",209,"Belgaum",699,"Gokak","Taluk","Taluk",NA,NA
700,105,"IND","India",17,"Karnataka",209,"Belgaum",700,"Hukeri","Taluk","Taluk",NA,NA
701,105,"IND","India",17,"Karnataka",209,"Belgaum",701,"Khanapur","Taluk","Taluk",NA,NA
702,105,"IND","India",17,"Karnataka",209,"Belgaum",702,"Ramdurg","Taluk","Taluk",NA,NA
703,105,"IND","India",17,"Karnataka",209,"Belgaum",703,"Raybag","Taluk","Taluk",NA,NA
704,105,"IND","India",17,"Karnataka",209,"Belgaum",704,"Saundatti","Taluk","Taluk",NA,"Parasgad"
705,105,"IND","India",17,"Karnataka",210,"Bellary",705,"Bellary","Taluk","Taluk",NA,NA
706,105,"IND","India",17,"Karnataka",210,"Bellary",706,"Hagaribommanahalli","Taluk","Taluk",NA,NA
707,105,"IND","India",17,"Karnataka",210,"Bellary",707,"Hospet","Taluk","Taluk",NA,NA
708,105,"IND","India",17,"Karnataka",210,"Bellary",708,"Huvvinahadagalli","Taluk","Taluk",NA,NA
709,105,"IND","India",17,"Karnataka",210,"Bellary",709,"Kudligi","Taluk","Taluk",NA,NA
710,105,"IND","India",17,"Karnataka",210,"Bellary",710,"Sandur","Taluk","Taluk",NA,NA
711,105,"IND","India",17,"Karnataka",210,"Bellary",711,"Siruguppa","Taluk","Taluk",NA,NA
712,105,"IND","India",17,"Karnataka",211,"Bidar",712,"Aurad","Taluk","Taluk",NA,NA
713,105,"IND","India",17,"Karnataka",211,"Bidar",713,"Basavakalyan","Taluk","Taluk",NA,NA
714,105,"IND","India",17,"Karnataka",211,"Bidar",714,"Bhalki","Taluk","Taluk",NA,NA
715,105,"IND","India",17,"Karnataka",211,"Bidar",715,"Bidar","Taluk","Taluk",NA,NA
716,105,"IND","India",17,"Karnataka",211,"Bidar",716,"Homnabad","Taluk","Taluk",NA,NA
717,105,"IND","India",17,"Karnataka",212,"Bijapur",717,"Basavana Bagevadi","Taluk","Taluk",NA,NA
718,105,"IND","India",17,"Karnataka",212,"Bijapur",718,"Bijapur","Taluk","Taluk",NA,NA
719,105,"IND","India",17,"Karnataka",212,"Bijapur",719,"Indi","Taluk","Taluk",NA,NA
720,105,"IND","India",17,"Karnataka",212,"Bijapur",720,"Muddebihal","Taluk","Taluk",NA,NA
721,105,"IND","India",17,"Karnataka",212,"Bijapur",721,"Sindgi","Taluk","Taluk",NA,NA
722,105,"IND","India",17,"Karnataka",213,"Chamrajnagar",722,"Chamrajnagar","Taluk","Taluk",NA,NA
723,105,"IND","India",17,"Karnataka",213,"Chamrajnagar",723,"Gundlupet","Taluk","Taluk",NA,NA
724,105,"IND","India",17,"Karnataka",213,"Chamrajnagar",724,"Kollegal","Taluk","Taluk",NA,NA
725,105,"IND","India",17,"Karnataka",213,"Chamrajnagar",725,"Yelandur","Taluk","Taluk",NA,NA
726,105,"IND","India",17,"Karnataka",214,"Chikmagalur",726,"Chikmagalur","Taluk","Taluk",NA,NA
727,105,"IND","India",17,"Karnataka",214,"Chikmagalur",727,"Kadur","Taluk","Taluk",NA,NA
728,105,"IND","India",17,"Karnataka",214,"Chikmagalur",728,"Koppa","Taluk","Taluk",NA,NA
729,105,"IND","India",17,"Karnataka",214,"Chikmagalur",729,"Mudigere","Taluk","Taluk",NA,NA
730,105,"IND","India",17,"Karnataka",214,"Chikmagalur",730,"Narasimharajapura","Taluk","Taluk",NA,NA
731,105,"IND","India",17,"Karnataka",214,"Chikmagalur",731,"Sringeri","Taluk","Taluk",NA,NA
732,105,"IND","India",17,"Karnataka",214,"Chikmagalur",732,"Tarikere","Taluk","Taluk",NA,NA
733,105,"IND","India",17,"Karnataka",215,"Chitradurga",733,"Challakere","Taluk","Taluk",NA,NA
734,105,"IND","India",17,"Karnataka",215,"Chitradurga",734,"Chitradurga","Taluk","Taluk",NA,NA
735,105,"IND","India",17,"Karnataka",215,"Chitradurga",735,"Hiriyur","Taluk","Taluk",NA,NA
736,105,"IND","India",17,"Karnataka",215,"Chitradurga",736,"Holalkere","Taluk","Taluk",NA,NA
737,105,"IND","India",17,"Karnataka",215,"Chitradurga",737,"Hosdurga","Taluk","Taluk",NA,NA
738,105,"IND","India",17,"Karnataka",215,"Chitradurga",738,"Molakalmuru","Taluk","Taluk",NA,NA
739,105,"IND","India",17,"Karnataka",216,"Dakshin Kannad",739,"Bantval","Taluk","Taluk",NA,NA
740,105,"IND","India",17,"Karnataka",216,"Dakshin Kannad",740,"Beltangadi","Taluk","Taluk",NA,NA
741,105,"IND","India",17,"Karnataka",216,"Dakshin Kannad",741,"Mangalore","Taluk","Taluk",NA,NA
742,105,"IND","India",17,"Karnataka",216,"Dakshin Kannad",742,"Puttur","Taluk","Taluk",NA,NA
743,105,"IND","India",17,"Karnataka",216,"Dakshin Kannad",743,"Sulya","Taluk","Taluk",NA,NA
744,105,"IND","India",17,"Karnataka",217,"Davanagere",744,"Bhadravati","Taluk","Taluk",NA,NA
745,105,"IND","India",17,"Karnataka",217,"Davanagere",745,"Channagiri","Taluk","Taluk",NA,NA
746,105,"IND","India",17,"Karnataka",217,"Davanagere",746,"Davangere","Taluk","Taluk",NA,NA
747,105,"IND","India",17,"Karnataka",217,"Davanagere",747,"Harihar","Taluk","Taluk",NA,NA
748,105,"IND","India",17,"Karnataka",217,"Davanagere",748,"Harpanahalli","Taluk","Taluk",NA,NA
749,105,"IND","India",17,"Karnataka",217,"Davanagere",749,"Honnali","Taluk","Taluk",NA,NA
750,105,"IND","India",17,"Karnataka",217,"Davanagere",750,"Jagalur","Taluk","Taluk",NA,NA
751,105,"IND","India",17,"Karnataka",218,"Dharwad",751,"Dharwad","Taluk","Taluk",NA,NA
752,105,"IND","India",17,"Karnataka",218,"Dharwad",752,"Hubli","Taluk","Taluk",NA,NA
753,105,"IND","India",17,"Karnataka",218,"Dharwad",753,"Kalghatgi","Taluk","Taluk",NA,NA
754,105,"IND","India",17,"Karnataka",218,"Dharwad",754,"Kundgol","Taluk","Taluk",NA,NA
755,105,"IND","India",17,"Karnataka",218,"Dharwad",755,"n.a. ( 1897)","Taluk","Taluk",NA,NA
756,105,"IND","India",17,"Karnataka",218,"Dharwad",756,"Navalgund","Taluk","Taluk",NA,NA
757,105,"IND","India",17,"Karnataka",219,"Gadag",757,"Gadag","Taluk","Taluk",NA,NA
758,105,"IND","India",17,"Karnataka",219,"Gadag",758,"Mundargi","Taluk","Taluk",NA,NA
759,105,"IND","India",17,"Karnataka",219,"Gadag",759,"Nargund","Taluk","Taluk",NA,NA
760,105,"IND","India",17,"Karnataka",219,"Gadag",760,"Ron","Taluk","Taluk",NA,NA
761,105,"IND","India",17,"Karnataka",219,"Gadag",761,"Shirhatti","Taluk","Taluk",NA,NA
762,105,"IND","India",17,"Karnataka",220,"Gulbarga",762,"Afzalpur","Taluk","Taluk",NA,NA
763,105,"IND","India",17,"Karnataka",220,"Gulbarga",763,"Aland","Taluk","Taluk",NA,NA
764,105,"IND","India",17,"Karnataka",220,"Gulbarga",764,"Chincholi","Taluk","Taluk",NA,NA
765,105,"IND","India",17,"Karnataka",220,"Gulbarga",765,"Chitapur","Taluk","Taluk",NA,NA
766,105,"IND","India",17,"Karnataka",220,"Gulbarga",766,"Gulbarga","Taluk","Taluk",NA,NA
767,105,"IND","India",17,"Karnataka",220,"Gulbarga",767,"Jevargi","Taluk","Taluk",NA,NA
768,105,"IND","India",17,"Karnataka",220,"Gulbarga",768,"Seram","Taluk","Taluk",NA,NA
769,105,"IND","India",17,"Karnataka",220,"Gulbarga",769,"Shahpur","Taluk","Taluk",NA,NA
770,105,"IND","India",17,"Karnataka",220,"Gulbarga",770,"Shorapur","Taluk","Taluk",NA,NA
771,105,"IND","India",17,"Karnataka",220,"Gulbarga",771,"Yadgir","Taluk","Taluk",NA,NA
772,105,"IND","India",17,"Karnataka",221,"Hassan",772,"Alur","Taluk","Taluk",NA,NA
773,105,"IND","India",17,"Karnataka",221,"Hassan",773,"Arkalgud","Taluk","Taluk",NA,NA
774,105,"IND","India",17,"Karnataka",221,"Hassan",774,"Arsikere","Taluk","Taluk",NA,NA
775,105,"IND","India",17,"Karnataka",221,"Hassan",775,"Belur","Taluk","Taluk",NA,NA
776,105,"IND","India",17,"Karnataka",221,"Hassan",776,"Channarayapatna","Taluk","Taluk",NA,NA
777,105,"IND","India",17,"Karnataka",221,"Hassan",777,"Hassan","Taluk","Taluk",NA,NA
778,105,"IND","India",17,"Karnataka",221,"Hassan",778,"Holenarsipur","Taluk","Taluk",NA,NA
779,105,"IND","India",17,"Karnataka",221,"Hassan",779,"Sakleshpur","Taluk","Taluk",NA,"Manjarabad"
780,105,"IND","India",17,"Karnataka",222,"Haveri",780,"Byadgi","Taluk","Taluk",NA,NA
781,105,"IND","India",17,"Karnataka",222,"Haveri",781,"Hangal","Taluk","Taluk",NA,NA
782,105,"IND","India",17,"Karnataka",222,"Haveri",782,"Haveri","Taluk","Taluk",NA,NA
783,105,"IND","India",17,"Karnataka",222,"Haveri",783,"Hirekerur","Taluk","Taluk",NA,NA
784,105,"IND","India",17,"Karnataka",222,"Haveri",784,"Ranibennur","Taluk","Taluk",NA,NA
785,105,"IND","India",17,"Karnataka",222,"Haveri",785,"Savanur","Taluk","Taluk",NA,NA
786,105,"IND","India",17,"Karnataka",222,"Haveri",786,"Shiggaon","Taluk","Taluk",NA,NA
787,105,"IND","India",17,"Karnataka",223,"Kodagu",787,"Madikeri","Taluk","Taluk",NA,NA
788,105,"IND","India",17,"Karnataka",223,"Kodagu",788,"Somvarpet","Taluk","Taluk",NA,NA
789,105,"IND","India",17,"Karnataka",223,"Kodagu",789,"Virarajendrapet","Taluk","Taluk",NA,"Virajpet"
790,105,"IND","India",17,"Karnataka",224,"Kolar",790,"Bagepalli","Taluk","Taluk",NA,NA
791,105,"IND","India",17,"Karnataka",224,"Kolar",791,"Bangarapet","Taluk","Taluk",NA,NA
792,105,"IND","India",17,"Karnataka",224,"Kolar",792,"Chik Ballapur","Taluk","Taluk",NA,NA
793,105,"IND","India",17,"Karnataka",224,"Kolar",793,"Chintamani","Taluk","Taluk",NA,NA
